,day,cash,portfolio,equity,positions,current,date
276,346,61.40684127807617,1131417.9036560059,1131479.310497284,7,"['SEAMECLTD.NS-1631-1510', 'SAILIFE.NS-1175-1088', 'TATATECH.NS-667-618', 'V2RETAIL.NS-238-221', 'RUBICON.NS-944-923', 'GENUSPOWER.NS-324-301', 'EBGNG.NS-445-416']",2026-05-25
277,347,61.40684127807617,1135720.6770629883,1135782.0839042664,7,"['SEAMECLTD.NS-1595-1510', 'SAILIFE.NS-1141-1088', 'TATATECH.NS-695-644', 'V2RETAIL.NS-238-221', 'RUBICON.NS-977-923', 'GENUSPOWER.NS-325-302', 'EBGNG.NS-443-416']",2026-05-26
278,348,61.40684127807617,1134572.9485778809,1134634.355419159,7,"['SEAMECLTD.NS-1633-1512', 'SAILIFE.NS-1131-1088', 'TATATECH.NS-708-656', 'V2RETAIL.NS-236-221', 'RUBICON.NS-967-923', 'GENUSPOWER.NS-318-302', 'EBGNG.NS-439-416']",2026-05-27
279,349,61.40684127807617,1134572.9485778809,1134634.355419159,7,"['SEAMECLTD.NS-1633-1512', 'SAILIFE.NS-1131-1088', 'TATATECH.NS-708-656', 'V2RETAIL.NS-236-221', 'RUBICON.NS-967-923', 'GENUSPOWER.NS-318-302', 'EBGNG.NS-439-416']",2026-05-28
280,350,61.40684127807617,1128816.2020874023,1128877.6089286804,7,"['SEAMECLTD.NS-1614-1512', 'SAILIFE.NS-1160-1088', 'TATATECH.NS-694-656', 'V2RETAIL.NS-230-221', 'RUBICON.NS-1005-931', 'GENUSPOWER.NS-313-302', 'EBGNG.NS-438-416']",2026-05-29
281,351,61.40684127807617,1161725.029724121,1161786.4365653992,7,"['SEAMECLTD.NS-1624-1512', 'SAILIFE.NS-1145-1088', 'TATATECH.NS-703-656', 'V2RETAIL.NS-244-226', 'RUBICON.NS-1171-1084', 'GENUSPOWER.NS-309-302', 'EBGNG.NS-428-416']",2026-06-01
282,352,61.40684127807617,1185296.5372924805,1185357.9441337585,7,"['SEAMECLTD.NS-1643-1521', 'SAILIFE.NS-1128-1088', 'TATATECH.NS-726-673', 'V2RETAIL.NS-240-226', 'RUBICON.NS-1302-1205', 'GENUSPOWER.NS-309-302', 'EBGNG.NS-441-416']",2026-06-02
283,353,61.40684127807617,1184446.6650390625,1184508.0718803406,7,"['SEAMECLTD.NS-1617-1521', 'SAILIFE.NS-1137-1088', 'TATATECH.NS-719-673', 'V2RETAIL.NS-245-228', 'RUBICON.NS-1272-1205', 'GENUSPOWER.NS-313-302', 'EBGNG.NS-440-416']",2026-06-03
284,354,61.40684127807617,1210363.6024169922,1210425.0092582703,7,"['SEAMECLTD.NS-1634-1521', 'SAILIFE.NS-1159-1088', 'TATATECH.NS-737-682', 'V2RETAIL.NS-256-238', 'RUBICON.NS-1298-1205', 'GENUSPOWER.NS-314-302', 'EBGNG.NS-447-416']",2026-06-04
285,355,61.40684127807617,1184355.4945373535,1184416.9013786316,7,"['SEAMECLTD.NS-1586-1521', 'SAILIFE.NS-1186-1098', 'TATATECH.NS-759-703', 'V2RETAIL.NS-247-238', 'RUBICON.NS-1202-1205', 'GENUSPOWER.NS-308-302', 'EBGNG.NS-420-416']",2026-06-05
286,356,61.40684127807617,1166124.797027588,1166186.203868866,7,"['SEAMECLTD.NS-1600-1521', 'SAILIFE.NS-1194-1106', 'TATATECH.NS-767-711', 'V2RETAIL.NS-236-238', 'RUBICON.NS-1181-1205', 'GENUSPOWER.NS-300-302', 'EBGNG.NS-399-416']",2026-06-08
287,357,667.0047416687012,1166322.7344055176,1166989.7391471863,7,"['SEAMECLTD.NS-1612-1521', 'SAILIFE.NS-1229-1138', 'TATATECH.NS-733-711', 'V2RETAIL.NS-238-238', 'RUBICON.NS-1170-1205', 'GENUSPOWER.NS-303-302', 'NUVAMA.NS-1556-1441']",2026-06-09
288,358,667.0047416687012,1149702.9965820312,1150370.0013237,7,"['SEAMECLTD.NS-1584-1521', 'SAILIFE.NS-1188-1138', 'TATATECH.NS-746-711', 'V2RETAIL.NS-224-238', 'RUBICON.NS-1188-1205', 'GENUSPOWER.NS-308-302', 'NUVAMA.NS-1522-1441']",2026-06-10
289,359,187.4613151550293,1144677.3754882812,1144864.8368034363,7,"['SEAMECLTD.NS-1588-1521', 'SAILIFE.NS-1181-1138', 'TATATECH.NS-720-711', 'RUBICON.NS-1285-1205', 'GENUSPOWER.NS-309-302', 'NUVAMA.NS-1510-1441', 'WELCORP.NS-1384-1281']",2026-06-11
290,360,187.4613151550293,1170806.1274414062,1170993.5887565613,7,"['SEAMECLTD.NS-1583-1521', 'SAILIFE.NS-1218-1138', 'TATATECH.NS-749-711', 'RUBICON.NS-1295-1205', 'GENUSPOWER.NS-318-302', 'NUVAMA.NS-1588-1469', 'WELCORP.NS-1397-1293']",2026-06-12
291,361,187.4613151550293,1184818.0895996094,1185005.5509147644,7,"['SEAMECLTD.NS-1608-1521', 'SAILIFE.NS-1207-1138', 'TATATECH.NS-760-711', 'RUBICON.NS-1344-1244', 'GENUSPOWER.NS-320-302', 'NUVAMA.NS-1660-1537', 'WELCORP.NS-1375-1293']",2026-06-15
292,362,187.4613151550293,1184068.184753418,1184255.646068573,7,"['SEAMECLTD.NS-1575-1521', 'SAILIFE.NS-1206-1138', 'TATATECH.NS-758-711', 'RUBICON.NS-1351-1251', 'GENUSPOWER.NS-328-305', 'NUVAMA.NS-1660-1537', 'WELCORP.NS-1369-1293']",2026-06-16
293,363,187.4613151550293,1172406.7026367188,1172594.1639518738,7,"['SEAMECLTD.NS-1321-1521', 'SAILIFE.NS-1213-1138', 'TATATECH.NS-761-711', 'RUBICON.NS-1368-1266', 'GENUSPOWER.NS-329-305', 'NUVAMA.NS-1726-1598', 'WELCORP.NS-1389-1293']",2026-06-17
294,364,186.2636833190918,1162224.5529785156,1162410.8166618347,7,"['SAILIFE.NS-1206-1138', 'TATATECH.NS-753-711', 'RUBICON.NS-1307-1266', 'GENUSPOWER.NS-325-305', 'NUVAMA.NS-1720-1598', 'WELCORP.NS-1392-1293', 'HONASA.NS-406-377']",2026-06-18
295,365,186.2636833190918,1175924.6780395508,1176110.9417228699,7,"['SAILIFE.NS-1216-1138', 'TATATECH.NS-742-711', 'RUBICON.NS-1361-1266', 'GENUSPOWER.NS-324-305', 'NUVAMA.NS-1739-1610', 'WELCORP.NS-1418-1313', 'HONASA.NS-417-387']",2026-06-19
296,366,186.2636833190918,1175002.6872558594,1175188.9509391785,7,"['SAILIFE.NS-1201-1138', 'TATATECH.NS-752-711', 'RUBICON.NS-1376-1274', 'GENUSPOWER.NS-323-305', 'NUVAMA.NS-1740-1611', 'WELCORP.NS-1399-1313', 'HONASA.NS-415-387']",2026-06-22
297,367,186.2636833190918,1190686.003479004,1190872.267162323,7,"['SAILIFE.NS-1217-1138', 'TATATECH.NS-759-711', 'RUBICON.NS-1388-1285', 'GENUSPOWER.NS-345-320', 'NUVAMA.NS-1716-1611', 'WELCORP.NS-1411-1313', 'HONASA.NS-419-389']",2026-06-23
298,368,186.2636833190918,1186599.4598388672,1186785.7235221863,7,"['SAILIFE.NS-1205-1138', 'TATATECH.NS-748-711', 'RUBICON.NS-1392-1288', 'GENUSPOWER.NS-348-323', 'NUVAMA.NS-1736-1611', 'WELCORP.NS-1401-1313', 'HONASA.NS-415-389']",2026-06-24
299,369,186.2636833190918,1194901.3958740234,1195087.6595573425,7,"['SAILIFE.NS-1221-1138', 'TATATECH.NS-748-711', 'RUBICON.NS-1416-1311', 'GENUSPOWER.NS-334-323', 'NUVAMA.NS-1748-1618', 'WELCORP.NS-1450-1342', 'HONASA.NS-417-389']",2026-06-25
300,370,186.2636833190918,1194901.3958740234,1195087.6595573425,7,"['SAILIFE.NS-1221-1138', 'TATATECH.NS-748-711', 'RUBICON.NS-1416-1311', 'GENUSPOWER.NS-334-323', 'NUVAMA.NS-1748-1618', 'WELCORP.NS-1450-1342', 'HONASA.NS-417-389']",2026-06-26
301,371,186.2636833190918,1202216.7121582031,1202402.9758415222,7,"['SAILIFE.NS-1247-1155', 'TATATECH.NS-715-711', 'RUBICON.NS-1419-1314', 'GENUSPOWER.NS-318-323', 'NUVAMA.NS-1771-1639', 'WELCORP.NS-1505-1393', 'HONASA.NS-446-413']",2026-06-29
302,372,0.9612541198730469,1190795.4059448242,1190796.367198944,7,"['SAILIFE.NS-1234-1155', 'TATATECH.NS-684-711', 'RUBICON.NS-1402-1314', 'NUVAMA.NS-1806-1671', 'WELCORP.NS-1521-1408', 'HONASA.NS-457-424', 'KISSHT.NS-279-259']",2026-06-30
303,373,446.7174186706543,1177301.336303711,1177748.0537223816,7,"['SAILIFE.NS-1243-1155', 'RUBICON.NS-1368-1314', 'NUVAMA.NS-1788-1671', 'WELCORP.NS-1477-1408', 'HONASA.NS-466-432', 'KISSHT.NS-279-259', 'DPABHUSHAN.NS-947-877']",2026-07-01
304,374,446.7174186706543,1201755.9491271973,1202202.666545868,7,"['SAILIFE.NS-1238-1155', 'RUBICON.NS-1374-1314', 'NUVAMA.NS-1819-1683', 'WELCORP.NS-1498-1408', 'HONASA.NS-469-435', 'KISSHT.NS-316-294', 'DPABHUSHAN.NS-954-884']",2026-07-02
305,375,446.7174186706543,1189784.4137268066,1190231.1311454773,7,"['SAILIFE.NS-1257-1164', 'RUBICON.NS-1307-1314', 'NUVAMA.NS-1887-1746', 'WELCORP.NS-1439-1408', 'HONASA.NS-461-435', 'KISSHT.NS-311-294', 'DPABHUSHAN.NS-967-895']",2026-07-03
306,376,446.7174186706543,1212870.639465332,1213317.3568840027,7,"['SAILIFE.NS-1232-1164', 'RUBICON.NS-1362-1314', 'NUVAMA.NS-1869-1746', 'WELCORP.NS-1543-1428', 'HONASA.NS-468-435', 'KISSHT.NS-320-297', 'DPABHUSHAN.NS-958-895']",2026-07-06
307,377,446.7174186706543,1211088.5885620117,1211535.3059806824,7,"['SAILIFE.NS-1208-1164', 'RUBICON.NS-1379-1314', 'NUVAMA.NS-1917-1774', 'WELCORP.NS-1541-1428', 'HONASA.NS-464-435', 'KISSHT.NS-313-297', 'DPABHUSHAN.NS-958-895']",2026-07-07
308,378,446.7174186706543,1225264.412689209,1225711.1301078796,7,"['SAILIFE.NS-1208-1164', 'RUBICON.NS-1386-1314', 'NUVAMA.NS-1848-1774', 'WELCORP.NS-1529-1428', 'HONASA.NS-467-435', 'KISSHT.NS-302-297', 'DPABHUSHAN.NS-1076-996']",2026-07-08
309,379,446.7174186706543,1270723.4053955078,1271170.1228141785,7,"['SAILIFE.NS-1234-1164', 'RUBICON.NS-1407-1314', 'NUVAMA.NS-1934-1790', 'WELCORP.NS-1601-1482', 'HONASA.NS-471-437', 'KISSHT.NS-312-297', 'DPABHUSHAN.NS-1151-1065']",2026-07-09
310,380,446.7174186706543,1295540.484008789,1295987.2014274597,7,"['SAILIFE.NS-1265-1171', 'RUBICON.NS-1431-1325', 'NUVAMA.NS-1977-1830', 'WELCORP.NS-1612-1492', 'HONASA.NS-472-437', 'KISSHT.NS-320-297', 'DPABHUSHAN.NS-1193-1105']",2026-07-10
311,381,446.7174186706543,1288739.482635498,1289186.2000541687,7,"['SAILIFE.NS-1272-1177', 'RUBICON.NS-1438-1331', 'NUVAMA.NS-1919-1830', 'WELCORP.NS-1619-1499', 'HONASA.NS-472-437', 'KISSHT.NS-324-301', 'DPABHUSHAN.NS-1161-1105']",2026-07-13
312,382,446.7174186706543,1308743.8791809082,1309190.5965995789,7,"['SAILIFE.NS-1268-1177', 'RUBICON.NS-1491-1380', 'NUVAMA.NS-1933-1830', 'WELCORP.NS-1683-1558', 'HONASA.NS-474-439', 'KISSHT.NS-324-301', 'DPABHUSHAN.NS-1172-1105']",2026-07-14
313,383,446.7174186706543,1326875.7280578613,1327322.445476532,7,"['SAILIFE.NS-1263-1177', 'RUBICON.NS-1451-1380', 'NUVAMA.NS-1919-1830', 'WELCORP.NS-1680-1558', 'HONASA.NS-470-439', 'KISSHT.NS-321-301', 'DPABHUSHAN.NS-1307-1210']",2026-07-15
314,384,446.7174186706543,1325484.709564209,1325931.4269828796,7,"['SAILIFE.NS-1294-1198', 'RUBICON.NS-1419-1380', 'NUVAMA.NS-1846-1830', 'WELCORP.NS-1684-1558', 'HONASA.NS-470-439', 'KISSHT.NS-321-301', 'DPABHUSHAN.NS-1328-1229']",2026-07-16
315,385,446.7174186706543,1307104.7461242676,1307551.4635429382,7,"['SAILIFE.NS-1272-1198', 'RUBICON.NS-1439-1380', 'NUVAMA.NS-1863-1830', 'WELCORP.NS-1581-1558', 'HONASA.NS-466-439', 'KISSHT.NS-310-301', 'DPABHUSHAN.NS-1336-1236']",2026-07-17
316,386,446.7174186706543,1344351.3600463867,1344798.0774650574,7,"['SAILIFE.NS-1297-1200', 'RUBICON.NS-1511-1399', 'NUVAMA.NS-1854-1830', 'WELCORP.NS-1615-1558', 'HONASA.NS-457-439', 'KISSHT.NS-316-301', 'DPABHUSHAN.NS-1434-1327']",2026-07-20
317,387,446.7174186706543,1363278.0559082031,1363724.7733268738,7,"['SAILIFE.NS-1288-1200', 'RUBICON.NS-1516-1404', 'NUVAMA.NS-1891-1830', 'WELCORP.NS-1628-1558', 'HONASA.NS-451-439', 'KISSHT.NS-336-312', 'DPABHUSHAN.NS-1472-1362']",2026-07-21
318,388,446.7174186706543,1333374.2156982422,1333820.9331169128,7,"['SAILIFE.NS-1250-1200', 'RUBICON.NS-1466-1404', 'NUVAMA.NS-1882-1830', 'WELCORP.NS-1611-1558', 'HONASA.NS-456-439', 'KISSHT.NS-339-314', 'DPABHUSHAN.NS-1386-1362']",2026-07-22
319,389,446.7174186706543,1337111.2271118164,1337557.944530487,7,"['SAILIFE.NS-1240-1200', 'RUBICON.NS-1525-1411', 'NUVAMA.NS-1947-1830', 'WELCORP.NS-1612-1558', 'HONASA.NS-445-439', 'KISSHT.NS-345-321', 'DPABHUSHAN.NS-1350-1362']",2026-07-23
320,390,536.7318840026855,1329584.093536377,1330120.8254203796,7,"['SAILIFE.NS-1232-1200', 'RUBICON.NS-1520-1411', 'NUVAMA.NS-1980-1832', 'WELCORP.NS-1596-1558', 'HONASA.NS-448-439', 'KISSHT.NS-340-321', 'JYOTICNC.NS-795-736']",2026-07-24
321,391,536.7318840026855,1341650.60546875,1342187.3373527527,7,"['SAILIFE.NS-1287-1200', 'RUBICON.NS-1556-1440', 'NUVAMA.NS-1916-1832', 'WELCORP.NS-1599-1558', 'HONASA.NS-452-439', 'KISSHT.NS-342-321', 'JYOTICNC.NS-803-744']",2026-07-27
322,392,536.7318840026855,1339445.848083496,1339982.5799674988,7,"['SAILIFE.NS-1300-1203', 'RUBICON.NS-1535-1440', 'NUVAMA.NS-1808-1832', 'WELCORP.NS-1643-1558', 'HONASA.NS-452-439', 'KISSHT.NS-342-321', 'JYOTICNC.NS-806-746']",2026-07-28
323,393,536.7318840026855,1355207.348815918,1355744.0806999207,7,"['SAILIFE.NS-1315-1218', 'RUBICON.NS-1527-1440', 'NUVAMA.NS-1827-1832', 'WELCORP.NS-1697-1570', 'HONASA.NS-449-439', 'KISSHT.NS-343-321', 'JYOTICNC.NS-822-762']",2026-07-29
324,394,536.7318840026855,1326669.8881225586,1327206.6200065613,7,"['SAILIFE.NS-1315-1218', 'RUBICON.NS-1500-1440', 'NUVAMA.NS-1793-1832', 'WELCORP.NS-1655-1570', 'HONASA.NS-445-439', 'KISSHT.NS-317-321', 'JYOTICNC.NS-812-762']",2026-07-30
325,395,536.7318840026855,1325466.6465454102,1326003.3784294128,7,"['SAILIFE.NS-1315-1218', 'RUBICON.NS-1491-1440', 'NUVAMA.NS-1803-1832', 'WELCORP.NS-1650-1570', 'HONASA.NS-449-439', 'KISSHT.NS-317-321', 'JYOTICNC.NS-808-762']",2026-07-31
326,396,536.7318840026855,1354169.2152404785,1354705.9471244812,7,"['SAILIFE.NS-1333-1234', 'RUBICON.NS-1500-1440', 'NUVAMA.NS-1765-1832', 'WELCORP.NS-1715-1587', 'HONASA.NS-458-439', 'KISSHT.NS-313-321', 'JYOTICNC.NS-858-794']",2026-08-03
327,397,13569.127880096436,1345153.6989440918,1358722.8268241882,7,"['SAILIFE.NS-1366-1264', 'RUBICON.NS-1516-1440', 'WELCORP.NS-1736-1607', 'HONASA.NS-459-439', 'KISSHT.NS-313-321', 'JYOTICNC.NS-858-794', 'DIXON.NS-13988-12939']",2026-08-04
328,398,32.18085861206055,1364909.4825439453,1364941.6634025574,7,"['SAILIFE.NS-1363-1264', 'RUBICON.NS-1529-1440', 'WELCORP.NS-1769-1637', 'HONASA.NS-456-439', 'JYOTICNC.NS-868-803', 'DIXON.NS-14039-12987', 'PARADEEP.NS-146-136']",2026-08-05
